dataset,datafile,filter_function,processing time
medium,"bcsstk22.json",den_0_5,0.07583808898925781
medium,"bcsstk22.json",ev_1,0.013425111770629883
medium,"bcsstk22.json",ev_2,0.013425111770629883
medium,"bcsstk22.json",ev_3,0.013425111770629883
medium,"bcsstk22.json",ev_4,0.013425111770629883
medium,"bcsstk22.json",ev_5,0.013425111770629883
medium,"bcsstk22.json",ev_norm_1,0.015577077865600586
medium,"bcsstk22.json",ev_norm_2,0.015577077865600586
medium,"bcsstk22.json",ev_norm_3,0.015577077865600586
medium,"bcsstk22.json",ev_norm_4,0.015577077865600586
medium,"bcsstk22.json",ev_norm_5,0.015577077865600586
medium,"barbell_graph(50,20).json",agd,0.2583298683166504
medium,"barbell_graph(50,20).json",ecc,0.20164084434509277
medium,"barbell_graph(50,20).json",pr_0_85,0.19310998916625977
medium,"barbell_graph(50,20).json",fv,0.02356123924255371
medium,"barbell_graph(50,20).json",fv_norm,0.022436141967773438
medium,"barbell_graph(50,20).json",den_0_5,0.2713949680328369
medium,"barbell_graph(50,20).json",ev_1,0.02365708351135254
medium,"barbell_graph(50,20).json",ev_2,0.02365708351135254
medium,"barbell_graph(50,20).json",ev_3,0.02365708351135254
medium,"barbell_graph(50,20).json",ev_4,0.02365708351135254
medium,"barbell_graph(50,20).json",ev_5,0.02365708351135254
medium,"barbell_graph(50,20).json",ev_norm_1,0.019850969314575195
medium,"barbell_graph(50,20).json",ev_norm_2,0.019850969314575195
medium,"barbell_graph(50,20).json",ev_norm_3,0.019850969314575195
medium,"barbell_graph(50,20).json",ev_norm_4,0.019850969314575195
medium,"barbell_graph(50,20).json",ev_norm_5,0.019850969314575195
medium,"hic_5k_net_2.json",agd,3.2152068614959717
medium,"hic_5k_net_2.json",ecc,1.7801659107208252
medium,"hic_5k_net_2.json",pr_0_85,0.306638240814209
medium,"hic_5k_net_2.json",fv,0.05970311164855957
medium,"hic_5k_net_2.json",fv_norm,0.07037830352783203
medium,"hic_5k_net_2.json",den_0_5,2.4902658462524414
medium,"hic_5k_net_2.json",ev_1,0.05445599555969238
medium,"hic_5k_net_2.json",ev_2,0.05445599555969238
medium,"hic_5k_net_2.json",ev_3,0.05445599555969238
medium,"hic_5k_net_2.json",ev_4,0.05445599555969238
medium,"hic_5k_net_2.json",ev_5,0.05445599555969238
medium,"hic_5k_net_2.json",ev_norm_1,0.052635908126831055
medium,"hic_5k_net_2.json",ev_norm_2,0.052635908126831055
medium,"hic_5k_net_2.json",ev_norm_3,0.052635908126831055
medium,"hic_5k_net_2.json",ev_norm_4,0.052635908126831055
medium,"hic_5k_net_2.json",ev_norm_5,0.052635908126831055
medium,"bcsstk.json",agd,0.0588679313659668
medium,"bcsstk.json",ecc,0.0664680004119873
medium,"bcsstk.json",pr_0_85,0.04297184944152832
medium,"bcsstk.json",fv,0.04018259048461914
medium,"bcsstk.json",fv_norm,0.016761064529418945
medium,"bcsstk.json",den_0_5,0.06589007377624512
medium,"bcsstk.json",ev_1,0.010320186614990234
medium,"bcsstk.json",ev_2,0.010320186614990234
medium,"bcsstk.json",ev_3,0.010320186614990234
medium,"bcsstk.json",ev_4,0.010320186614990234
medium,"bcsstk.json",ev_5,0.010320186614990234
medium,"bcsstk.json",ev_norm_1,0.01464986801147461
medium,"bcsstk.json",ev_norm_2,0.01464986801147461
medium,"bcsstk.json",ev_norm_3,0.01464986801147461
medium,"bcsstk.json",ev_norm_4,0.01464986801147461
medium,"bcsstk.json",ev_norm_5,0.01464986801147461
large,"airport.json",agd,58.50232791900635
large,"airport.json",ecc,46.03091597557068
large,"airport.json",pr_0_85,1.1828789710998535
large,"airport.json",fv,26.975120782852173
large,"airport.json",fv_norm,0.17348814010620117
large,"airport.json",den_0_5,47.77847599983215
large,"airport.json",ev_1,7.22993803024292
large,"airport.json",ev_2,7.22993803024292
large,"airport.json",ev_3,7.22993803024292
large,"airport.json",ev_4,7.22993803024292
large,"airport.json",ev_5,7.22993803024292
large,"airport.json",ev_norm_1,6.753627061843872
large,"airport.json",ev_norm_2,6.753627061843872
large,"airport.json",ev_norm_3,6.753627061843872
large,"airport.json",ev_norm_4,6.753627061843872
large,"airport.json",ev_norm_5,6.753627061843872
large,"hic_1k_net_12.json",agd,871.2914562225342
large,"hic_1k_net_12.json",ecc,407.7716670036316
large,"hic_1k_net_12.json",pr_0_85,6.967121839523315
large,"hic_1k_net_12.json",fv,4.829647064208984
large,"hic_1k_net_12.json",fv_norm,2.5758490562438965
large,"hic_1k_net_12.json",den_0_5,868.7728183269501
large,"hic_1k_net_12.json",ev_1,14.229385137557983
large,"hic_1k_net_12.json",ev_2,14.229385137557983
large,"hic_1k_net_12.json",ev_3,14.229385137557983
large,"hic_1k_net_12.json",ev_4,14.229385137557983
large,"hic_1k_net_12.json",ev_5,14.229385137557983
large,"hic_1k_net_12.json",ev_norm_1,13.329516887664795
large,"hic_1k_net_12.json",ev_norm_2,13.329516887664795
large,"hic_1k_net_12.json",ev_norm_3,13.329516887664795
large,"hic_1k_net_12.json",ev_norm_4,13.329516887664795
large,"hic_1k_net_12.json",ev_norm_5,13.329516887664795
large,"balanced_tree(4,5).json",agd,3.5617520809173584
large,"balanced_tree(4,5).json",ecc,4.263756990432739
large,"balanced_tree(4,5).json",pr_0_85,0.5505681037902832
large,"balanced_tree(4,5).json",fv,0.03310990333557129
large,"balanced_tree(4,5).json",fv_norm,0.03321504592895508
large,"balanced_tree(4,5).json",den_0_5,3.974702835083008
large,"balanced_tree(4,5).json",ev_1,1.017138957977295
large,"balanced_tree(4,5).json",ev_2,1.017138957977295
large,"balanced_tree(4,5).json",ev_3,1.017138957977295
large,"balanced_tree(4,5).json",ev_4,1.017138957977295
large,"balanced_tree(4,5).json",ev_5,1.017138957977295
large,"balanced_tree(4,5).json",ev_norm_1,1.0063328742980957
large,"balanced_tree(4,5).json",ev_norm_2,1.0063328742980957
large,"balanced_tree(4,5).json",ev_norm_3,1.0063328742980957
large,"balanced_tree(4,5).json",ev_norm_4,1.0063328742980957
large,"balanced_tree(4,5).json",ev_norm_5,1.0063328742980957
large,"hic_1k_net_19.json",agd,746.19202709198
large,"hic_1k_net_19.json",ecc,350.4951961040497
large,"hic_1k_net_19.json",pr_0_85,7.783742904663086
large,"hic_1k_net_19.json",fv,4.041431903839111
large,"hic_1k_net_19.json",fv_norm,2.796121120452881
large,"hic_1k_net_19.json",den_0_5,757.1227531433105
large,"hic_1k_net_19.json",ev_1,8.81813097000122
large,"hic_1k_net_19.json",ev_2,8.81813097000122
large,"hic_1k_net_19.json",ev_3,8.81813097000122
large,"hic_1k_net_19.json",ev_4,8.81813097000122
large,"hic_1k_net_19.json",ev_5,8.81813097000122
large,"hic_1k_net_19.json",ev_norm_1,8.716228723526001
large,"hic_1k_net_19.json",ev_norm_2,8.716228723526001
large,"hic_1k_net_19.json",ev_norm_3,8.716228723526001
large,"hic_1k_net_19.json",ev_norm_4,8.716228723526001
large,"hic_1k_net_19.json",ev_norm_5,8.716228723526001
large,"hic_1k_net_22.json",ecc,579.9160969257355
large,"hic_1k_net_22.json",pr_0_85,10.315707921981812
large,"hic_1k_net_22.json",fv,5.957199335098267
large,"hic_1k_net_22.json",fv_norm,3.142441987991333
large,"hic_1k_net_22.json",ev_1,29.814584970474243
large,"hic_1k_net_22.json",ev_2,29.814584970474243
large,"hic_1k_net_22.json",ev_3,29.814584970474243
large,"hic_1k_net_22.json",ev_4,29.814584970474243
large,"hic_1k_net_22.json",ev_5,29.814584970474243
large,"hic_1k_net_22.json",ev_norm_1,28.73969602584839
large,"hic_1k_net_22.json",ev_norm_2,28.73969602584839
large,"hic_1k_net_22.json",ev_norm_3,28.73969602584839
large,"hic_1k_net_22.json",ev_norm_4,28.73969602584839
large,"hic_1k_net_22.json",ev_norm_5,28.73969602584839
large,"smith.json",agd,331.2159352302551
large,"smith.json",ecc,244.58946204185486
large,"smith.json",pr_0_85,5.813584089279175
large,"smith.json",fv_norm,0.7453899383544922
large,"smith.json",den_0_5,328.6084988117218
large,"smith.json",ev_1,9.060384035110474
large,"smith.json",ev_2,9.060384035110474
large,"smith.json",ev_3,9.060384035110474
large,"smith.json",ev_4,9.060384035110474
large,"smith.json",ev_5,9.060384035110474
large,"smith.json",ev_norm_1,8.21328091621399
large,"smith.json",ev_norm_2,8.21328091621399
large,"smith.json",ev_norm_3,8.21328091621399
large,"smith.json",ev_norm_4,8.21328091621399
large,"smith.json",ev_norm_5,8.21328091621399
large,"hic_1k_net_17.json",ecc,737.0266680717468
large,"hic_1k_net_17.json",pr_0_85,12.57896614074707
large,"hic_1k_net_17.json",fv,6.0696210861206055
large,"hic_1k_net_17.json",fv_norm,3.839599132537842
large,"hic_1k_net_17.json",ev_1,33.47222828865051
large,"hic_1k_net_17.json",ev_2,33.47222828865051
large,"hic_1k_net_17.json",ev_3,33.47222828865051
large,"hic_1k_net_17.json",ev_4,33.47222828865051
large,"hic_1k_net_17.json",ev_5,33.47222828865051
large,"hic_1k_net_17.json",ev_norm_1,31.67502474784851
large,"hic_1k_net_17.json",ev_norm_2,31.67502474784851
large,"hic_1k_net_17.json",ev_norm_3,31.67502474784851
large,"hic_1k_net_17.json",ev_norm_4,31.67502474784851
large,"hic_1k_net_17.json",ev_norm_5,31.67502474784851
large,"hic_5k_net_15.json",agd,31.298502683639526
large,"hic_5k_net_15.json",ecc,15.970392942428589
large,"hic_5k_net_15.json",pr_0_85,0.9810752868652344
large,"hic_5k_net_15.json",fv,0.2758619785308838
large,"hic_5k_net_15.json",fv_norm,0.25408101081848145
large,"hic_5k_net_15.json",den_0_5,30.87562918663025
large,"hic_5k_net_15.json",ev_1,0.5894088745117188
large,"hic_5k_net_15.json",ev_2,0.5894088745117188
large,"hic_5k_net_15.json",ev_3,0.5894088745117188
large,"hic_5k_net_15.json",ev_4,0.5894088745117188
large,"hic_5k_net_15.json",ev_5,0.5894088745117188
large,"hic_5k_net_15.json",ev_norm_1,0.4576730728149414
large,"hic_5k_net_15.json",ev_norm_2,0.4576730728149414
large,"hic_5k_net_15.json",ev_norm_3,0.4576730728149414
large,"hic_5k_net_15.json",ev_norm_4,0.4576730728149414
large,"hic_5k_net_15.json",ev_norm_5,0.4576730728149414
large,"tree_6_5_.json",agd,5.473851203918457
large,"tree_6_5_.json",ecc,6.337771892547607
large,"tree_6_5_.json",pr_0_85,0.6448919773101807
large,"tree_6_5_.json",fv,0.033734798431396484
large,"tree_6_5_.json",fv_norm,0.03205394744873047
large,"tree_6_5_.json",den_0_5,5.80406379699707
large,"tree_6_5_.json",ev_1,1.240966796875
large,"tree_6_5_.json",ev_2,1.240966796875
large,"tree_6_5_.json",ev_3,1.240966796875
large,"tree_6_5_.json",ev_4,1.240966796875
large,"tree_6_5_.json",ev_5,1.240966796875
large,"tree_6_5_.json",ev_norm_1,1.1885430812835693
large,"tree_6_5_.json",ev_norm_2,1.1885430812835693
large,"tree_6_5_.json",ev_norm_3,1.1885430812835693
large,"tree_6_5_.json",ev_norm_4,1.1885430812835693
large,"tree_6_5_.json",ev_norm_5,1.1885430812835693
large,"hic_5k_net_5.json",agd,34.1840980052948
large,"hic_5k_net_5.json",ecc,18.997478008270264
large,"hic_5k_net_5.json",pr_0_85,0.7375481128692627
large,"hic_5k_net_5.json",fv,0.3850979804992676
large,"hic_5k_net_5.json",fv_norm,0.32547998428344727
large,"hic_5k_net_5.json",den_0_5,33.9995551109314
large,"hic_5k_net_5.json",ev_1,0.49081921577453613
large,"hic_5k_net_5.json",ev_2,0.49081921577453613
large,"hic_5k_net_5.json",ev_3,0.49081921577453613
large,"hic_5k_net_5.json",ev_4,0.49081921577453613
large,"hic_5k_net_5.json",ev_5,0.49081921577453613
large,"hic_5k_net_5.json",ev_norm_1,0.4149320125579834
large,"hic_5k_net_5.json",ev_norm_2,0.4149320125579834
large,"hic_5k_net_5.json",ev_norm_3,0.4149320125579834
large,"hic_5k_net_5.json",ev_norm_4,0.4149320125579834
large,"hic_5k_net_5.json",ev_norm_5,0.4149320125579834
large,"chch-miner_durgbank-chem-chem.json",agd,66.7493348121643
large,"chch-miner_durgbank-chem-chem.json",ecc,48.83926773071289
large,"chch-miner_durgbank-chem-chem.json",pr_0_85,3.5149009227752686
large,"chch-miner_durgbank-chem-chem.json",fv,17.96626591682434
large,"chch-miner_durgbank-chem-chem.json",fv_norm,0.6145858764648438
large,"chch-miner_durgbank-chem-chem.json",den_0_5,66.81563782691956
large,"chch-miner_durgbank-chem-chem.json",ev_1,1.8841850757598877
large,"chch-miner_durgbank-chem-chem.json",ev_2,1.8841850757598877
large,"chch-miner_durgbank-chem-chem.json",ev_3,1.8841850757598877
large,"chch-miner_durgbank-chem-chem.json",ev_4,1.8841850757598877
large,"chch-miner_durgbank-chem-chem.json",ev_5,1.8841850757598877
large,"chch-miner_durgbank-chem-chem.json",ev_norm_1,1.4727842807769775
large,"chch-miner_durgbank-chem-chem.json",ev_norm_2,1.4727842807769775
large,"chch-miner_durgbank-chem-chem.json",ev_norm_3,1.4727842807769775
large,"chch-miner_durgbank-chem-chem.json",ev_norm_4,1.4727842807769775
large,"chch-miner_durgbank-chem-chem.json",ev_norm_5,1.4727842807769775
large,"computational_geometry_out.json",agd,50.07211089134216
large,"computational_geometry_out.json",ecc,56.038081884384155
large,"computational_geometry_out.json",pr_0_85,0.7721672058105469
large,"computational_geometry_out.json",fv,20.464606046676636
large,"computational_geometry_out.json",fv_norm,0.14171886444091797
large,"computational_geometry_out.json",den_0_5,51.85546898841858
large,"computational_geometry_out.json",ev_1,20.151063919067383
large,"computational_geometry_out.json",ev_2,20.151063919067383
large,"computational_geometry_out.json",ev_3,20.151063919067383
large,"computational_geometry_out.json",ev_4,20.151063919067383
large,"computational_geometry_out.json",ev_5,20.151063919067383
large,"computational_geometry_out.json",ev_norm_1,19.53377389907837
large,"computational_geometry_out.json",ev_norm_2,19.53377389907837
large,"computational_geometry_out.json",ev_norm_3,19.53377389907837
large,"computational_geometry_out.json",ev_norm_4,19.53377389907837
large,"computational_geometry_out.json",ev_norm_5,19.53377389907837
large,"balanced_tree(3,6).json",agd,2.1732301712036133
large,"balanced_tree(3,6).json",ecc,2.659271001815796
large,"balanced_tree(3,6).json",pr_0_85,0.40043187141418457
large,"balanced_tree(3,6).json",fv,0.0343170166015625
large,"balanced_tree(3,6).json",fv_norm,0.031703948974609375
large,"balanced_tree(3,6).json",den_0_5,2.4552102088928223
large,"balanced_tree(3,6).json",ev_1,0.6003201007843018
large,"balanced_tree(3,6).json",ev_2,0.6003201007843018
large,"balanced_tree(3,6).json",ev_3,0.6003201007843018
large,"balanced_tree(3,6).json",ev_4,0.6003201007843018
large,"balanced_tree(3,6).json",ev_5,0.6003201007843018
large,"balanced_tree(3,6).json",ev_norm_1,0.5965051651000977
large,"balanced_tree(3,6).json",ev_norm_2,0.5965051651000977
large,"balanced_tree(3,6).json",ev_norm_3,0.5965051651000977
large,"balanced_tree(3,6).json",ev_norm_4,0.5965051651000977
large,"balanced_tree(3,6).json",ev_norm_5,0.5965051651000977
large,"hic_1k_net_20.json",agd,874.8687238693237
large,"hic_1k_net_20.json",ecc,443.4444601535797
large,"hic_1k_net_20.json",pr_0_85,8.259941101074219
large,"hic_1k_net_20.json",fv,7.21671199798584
large,"hic_1k_net_20.json",fv_norm,3.4828169345855713
large,"hic_1k_net_20.json",den_0_5,881.3571858406067
large,"hic_1k_net_20.json",ev_1,23.344223022460938
large,"hic_1k_net_20.json",ev_2,23.344223022460938
large,"hic_1k_net_20.json",ev_3,23.344223022460938
large,"hic_1k_net_20.json",ev_4,23.344223022460938
large,"hic_1k_net_20.json",ev_5,23.344223022460938
large,"hic_1k_net_20.json",ev_norm_1,22.36174488067627
large,"hic_1k_net_20.json",ev_norm_2,22.36174488067627
large,"hic_1k_net_20.json",ev_norm_3,22.36174488067627
large,"hic_1k_net_20.json",ev_norm_4,22.36174488067627
large,"hic_1k_net_20.json",ev_norm_5,22.36174488067627
large,"hic_1k_net_16.json",agd,837.0217618942261
large,"hic_1k_net_16.json",ecc,396.11618304252625
large,"hic_1k_net_16.json",pr_0_85,7.130805969238281
large,"hic_1k_net_16.json",fv,6.899994134902954
large,"hic_1k_net_16.json",fv_norm,3.3049590587615967
large,"hic_1k_net_16.json",den_0_5,836.8266260623932
large,"hic_1k_net_16.json",ev_1,15.007933855056763
large,"hic_1k_net_16.json",ev_2,15.007933855056763
large,"hic_1k_net_16.json",ev_3,15.007933855056763
large,"hic_1k_net_16.json",ev_4,15.007933855056763
large,"hic_1k_net_16.json",ev_5,15.007933855056763
large,"hic_1k_net_16.json",ev_norm_1,14.198445796966553
large,"hic_1k_net_16.json",ev_norm_2,14.198445796966553
large,"hic_1k_net_16.json",ev_norm_3,14.198445796966553
large,"hic_1k_net_16.json",ev_norm_4,14.198445796966553
large,"hic_1k_net_16.json",ev_norm_5,14.198445796966553
large,"hic_5k_net_8.json",agd,45.192604303359985
large,"hic_5k_net_8.json",ecc,24.860680103302002
large,"hic_5k_net_8.json",pr_0_85,0.9909486770629883
large,"hic_5k_net_8.json",fv,0.6465160846710205
large,"hic_5k_net_8.json",fv_norm,0.4186077117919922
large,"hic_5k_net_8.json",den_0_5,44.424741983413696
large,"hic_5k_net_8.json",ev_1,0.6899271011352539
large,"hic_5k_net_8.json",ev_2,0.6899271011352539
large,"hic_5k_net_8.json",ev_3,0.6899271011352539
large,"hic_5k_net_8.json",ev_4,0.6899271011352539
large,"hic_5k_net_8.json",ev_5,0.6899271011352539
large,"hic_5k_net_8.json",ev_norm_1,0.7028458118438721
large,"hic_5k_net_8.json",ev_norm_2,0.7028458118438721
large,"hic_5k_net_8.json",ev_norm_3,0.7028458118438721
large,"hic_5k_net_8.json",ev_norm_4,0.7028458118438721
large,"hic_5k_net_8.json",ev_norm_5,0.7028458118438721
large,"balanced_tree(3,7).json",agd,22.476660013198853
large,"balanced_tree(3,7).json",ecc,26.115962743759155
large,"balanced_tree(3,7).json",pr_0_85,1.0692071914672852
large,"balanced_tree(3,7).json",fv,0.08988118171691895
large,"balanced_tree(3,7).json",fv_norm,0.0807180404663086
large,"balanced_tree(3,7).json",den_0_5,24.50535821914673
large,"balanced_tree(3,7).json",ev_1,8.399412870407104
large,"balanced_tree(3,7).json",ev_2,8.399412870407104
large,"balanced_tree(3,7).json",ev_3,8.399412870407104
large,"balanced_tree(3,7).json",ev_4,8.399412870407104
large,"balanced_tree(3,7).json",ev_5,8.399412870407104
large,"balanced_tree(3,7).json",ev_norm_1,8.337321758270264
large,"balanced_tree(3,7).json",ev_norm_2,8.337321758270264
large,"balanced_tree(3,7).json",ev_norm_3,8.337321758270264
large,"balanced_tree(3,7).json",ev_norm_4,8.337321758270264
large,"balanced_tree(3,7).json",ev_norm_5,8.337321758270264
large,"hic_1k_net_6.json",ecc,666.1307392120361
large,"hic_1k_net_6.json",pr_0_85,9.257298231124878
large,"hic_1k_net_6.json",fv,7.691049098968506
large,"hic_1k_net_6.json",fv_norm,3.6266539096832275
large,"hic_1k_net_6.json",ev_1,26.929742097854614
large,"hic_1k_net_6.json",ev_2,26.929742097854614
large,"hic_1k_net_6.json",ev_3,26.929742097854614
large,"hic_1k_net_6.json",ev_4,26.929742097854614
large,"hic_1k_net_6.json",ev_5,26.929742097854614
large,"hic_1k_net_6.json",ev_norm_1,25.971165895462036
large,"hic_1k_net_6.json",ev_norm_2,25.971165895462036
large,"hic_1k_net_6.json",ev_norm_3,25.971165895462036
large,"hic_1k_net_6.json",ev_norm_4,25.971165895462036
large,"hic_1k_net_6.json",ev_norm_5,25.971165895462036
very_large,"balanced_tree(4,6).json",agd,73.520272731781
very_large,"balanced_tree(4,6).json",ecc,83.0952091217041
very_large,"balanced_tree(4,6).json",pr_0_85,1.1198039054870605
very_large,"balanced_tree(4,6).json",fv,0.07546067237854004
very_large,"balanced_tree(4,6).json",fv_norm,0.06496787071228027
very_large,"balanced_tree(4,6).json",den_0_5,79.54999327659607
very_large,"balanced_tree(4,6).json",ev_1,30.898163080215454
very_large,"balanced_tree(4,6).json",ev_2,30.898163080215454
very_large,"balanced_tree(4,6).json",ev_3,30.898163080215454
very_large,"balanced_tree(4,6).json",ev_4,30.898163080215454
very_large,"balanced_tree(4,6).json",ev_5,30.898163080215454
very_large,"balanced_tree(4,6).json",ev_norm_1,30.555950164794922
very_large,"balanced_tree(4,6).json",ev_norm_2,30.555950164794922
very_large,"balanced_tree(4,6).json",ev_norm_3,30.555950164794922
very_large,"balanced_tree(4,6).json",ev_norm_4,30.555950164794922
very_large,"balanced_tree(4,6).json",ev_norm_5,30.555950164794922
very_large,"df-miner_miner-disease-function.json",pr_0_85,195.0770707130432
very_large,"df-miner_miner-disease-function.json",fv_norm,12.00791621208191
very_large,"hic_1k_net_9.json",pr_0_85,13.321530103683472
very_large,"hic_1k_net_9.json",fv,12.594860076904297
very_large,"hic_1k_net_9.json",fv_norm,4.983415126800537
very_large,"hic_1k_net_9.json",ev_1,57.33679413795471
very_large,"hic_1k_net_9.json",ev_2,57.33679413795471
very_large,"hic_1k_net_9.json",ev_3,57.33679413795471
very_large,"hic_1k_net_9.json",ev_4,57.33679413795471
very_large,"hic_1k_net_9.json",ev_5,57.33679413795471
very_large,"hic_1k_net_9.json",ev_norm_1,55.852221727371216
very_large,"hic_1k_net_9.json",ev_norm_2,55.852221727371216
very_large,"hic_1k_net_9.json",ev_norm_3,55.852221727371216
very_large,"hic_1k_net_9.json",ev_norm_4,55.852221727371216
very_large,"hic_1k_net_9.json",ev_norm_5,55.852221727371216
very_large,"w_balanced_tree[4,6] (2).json",agd,64.23623299598694
very_large,"w_balanced_tree[4,6] (2).json",ecc,68.44966673851013
very_large,"w_balanced_tree[4,6] (2).json",pr_0_85,1.4004650115966797
very_large,"w_balanced_tree[4,6] (2).json",fv,0.11255383491516113
very_large,"w_balanced_tree[4,6] (2).json",fv_norm,0.09815382957458496
very_large,"w_balanced_tree[4,6] (2).json",den_0_5,70.57467293739319
very_large,"w_balanced_tree[4,6] (2).json",ev_1,38.375601053237915
very_large,"w_balanced_tree[4,6] (2).json",ev_2,38.375601053237915
very_large,"w_balanced_tree[4,6] (2).json",ev_3,38.375601053237915
very_large,"w_balanced_tree[4,6] (2).json",ev_4,38.375601053237915
very_large,"w_balanced_tree[4,6] (2).json",ev_5,38.375601053237915
very_large,"w_balanced_tree[4,6] (2).json",ev_norm_1,37.929810762405396
very_large,"w_balanced_tree[4,6] (2).json",ev_norm_2,37.929810762405396
very_large,"w_balanced_tree[4,6] (2).json",ev_norm_3,37.929810762405396
very_large,"w_balanced_tree[4,6] (2).json",ev_norm_4,37.929810762405396
very_large,"w_balanced_tree[4,6] (2).json",ev_norm_5,37.929810762405396
very_large,"hic_1k_net_13.json",pr_0_85,13.381541967391968
very_large,"hic_1k_net_13.json",fv,9.89771318435669
very_large,"hic_1k_net_13.json",fv_norm,4.601138114929199
very_large,"hic_1k_net_13.json",ev_1,62.560410022735596
very_large,"hic_1k_net_13.json",ev_2,62.560410022735596
very_large,"hic_1k_net_13.json",ev_3,62.560410022735596
very_large,"hic_1k_net_13.json",ev_4,62.560410022735596
very_large,"hic_1k_net_13.json",ev_5,62.560410022735596
very_large,"hic_1k_net_13.json",ev_norm_1,60.85721492767334
very_large,"hic_1k_net_13.json",ev_norm_2,60.85721492767334
very_large,"hic_1k_net_13.json",ev_norm_3,60.85721492767334
very_large,"hic_1k_net_13.json",ev_norm_4,60.85721492767334
very_large,"hic_1k_net_13.json",ev_norm_5,60.85721492767334
very_large,"w_balanced_tree[3,8].json",agd,319.11967420578003
very_large,"w_balanced_tree[3,8].json",ecc,347.62585496902466
very_large,"w_balanced_tree[3,8].json",pr_0_85,0.4568037986755371
very_large,"w_balanced_tree[3,8].json",den_0_5,341.5328938961029
very_large,"w_balanced_tree[3,8].json",ev_1,191.91023302078247
very_large,"w_balanced_tree[3,8].json",ev_2,191.91023302078247
very_large,"w_balanced_tree[3,8].json",ev_3,191.91023302078247
very_large,"w_balanced_tree[3,8].json",ev_4,191.91023302078247
very_large,"w_balanced_tree[3,8].json",ev_5,191.91023302078247
very_large,"w_balanced_tree[3,8].json",ev_norm_1,191.52884006500244
very_large,"w_balanced_tree[3,8].json",ev_norm_2,191.52884006500244
very_large,"w_balanced_tree[3,8].json",ev_norm_3,191.52884006500244
very_large,"w_balanced_tree[3,8].json",ev_norm_4,191.52884006500244
very_large,"w_balanced_tree[3,8].json",ev_norm_5,191.52884006500244
very_large,"hic_1k_net_5.json",pr_0_85,20.728068828582764
very_large,"hic_1k_net_5.json",fv,102.74228382110596
very_large,"hic_1k_net_5.json",fv_norm,8.494467973709106
very_large,"hic_1k_net_5.json",ev_1,109.76718425750732
very_large,"hic_1k_net_5.json",ev_2,109.76718425750732
very_large,"hic_1k_net_5.json",ev_3,109.76718425750732
very_large,"hic_1k_net_5.json",ev_4,109.76718425750732
very_large,"hic_1k_net_5.json",ev_5,109.76718425750732
very_large,"hic_1k_net_5.json",ev_norm_1,108.08934688568115
very_large,"hic_1k_net_5.json",ev_norm_2,108.08934688568115
very_large,"hic_1k_net_5.json",ev_norm_3,108.08934688568115
very_large,"hic_1k_net_5.json",ev_norm_4,108.08934688568115
very_large,"hic_1k_net_5.json",ev_norm_5,108.08934688568115
very_large,"hic_1k_net_4.json",pr_0_85,13.05922794342041
very_large,"hic_1k_net_4.json",fv,9.391054153442383
very_large,"hic_1k_net_4.json",fv_norm,4.382580995559692
very_large,"hic_1k_net_4.json",ev_1,46.20541000366211
very_large,"hic_1k_net_4.json",ev_2,46.20541000366211
very_large,"hic_1k_net_4.json",ev_3,46.20541000366211
very_large,"hic_1k_net_4.json",ev_4,46.20541000366211
very_large,"hic_1k_net_4.json",ev_5,46.20541000366211
very_large,"hic_1k_net_4.json",ev_norm_1,45.175395250320435
very_large,"hic_1k_net_4.json",ev_norm_2,45.175395250320435
very_large,"hic_1k_net_4.json",ev_norm_3,45.175395250320435
very_large,"hic_1k_net_4.json",ev_norm_4,45.175395250320435
very_large,"hic_1k_net_4.json",ev_norm_5,45.175395250320435
very_large,"tree_9_5_.json",agd,167.6508650779724
very_large,"tree_9_5_.json",ecc,177.97034215927124
very_large,"tree_9_5_.json",pr_0_85,1.8773181438446045
very_large,"tree_9_5_.json",fv,0.09156513214111328
very_large,"tree_9_5_.json",fv_norm,0.08713698387145996
very_large,"tree_9_5_.json",den_0_5,178.22169995307922
very_large,"tree_9_5_.json",ev_1,89.72701096534729
very_large,"tree_9_5_.json",ev_2,89.72701096534729
very_large,"tree_9_5_.json",ev_3,89.72701096534729
very_large,"tree_9_5_.json",ev_4,89.72701096534729
very_large,"tree_9_5_.json",ev_5,89.72701096534729
very_large,"tree_9_5_.json",ev_norm_1,89.05890774726868
very_large,"tree_9_5_.json",ev_norm_2,89.05890774726868
very_large,"tree_9_5_.json",ev_norm_3,89.05890774726868
very_large,"tree_9_5_.json",ev_norm_4,89.05890774726868
very_large,"tree_9_5_.json",ev_norm_5,89.05890774726868
very_large,"soc-epinions1.json",pr_0_85,25.66937804222107
very_large,"soc-epinions1.json",fv_norm,9.074871063232422
very_large,"balanced_tree[3,10].json",pr_0_85,14.442488670349121
very_large,"balanced_tree[3,10].json",fv,3.779193162918091
very_large,"balanced_tree[3,10].json",fv_norm,2.8819987773895264
very_large,"hic_1k_net_8.json",pr_0_85,16.262314081192017
very_large,"hic_1k_net_8.json",fv,22.489498138427734
very_large,"hic_1k_net_8.json",fv_norm,6.523921728134155
very_large,"hic_1k_net_8.json",ev_1,51.62173509597778
very_large,"hic_1k_net_8.json",ev_2,51.62173509597778
very_large,"hic_1k_net_8.json",ev_3,51.62173509597778
very_large,"hic_1k_net_8.json",ev_4,51.62173509597778
