datafile,df_nodes,filter_func,cover_elem_count,component_method,connectivity_method,ranked,nodes,edges,compute_time
"balanced_tree(3,6).json",1093,fv,20,modularity,connectivity,false,64,63,0.1253
"balanced_tree(3,6).json",1093,fv,20,async_label_prop,connectivity,false,262,261,0.0711
"balanced_tree(3,6).json",1093,fv_norm,2,connected_components,connectivity,false,2,1,0.0147
"balanced_tree(3,6).json",1093,fv_norm,2,modularity,connectivity,false,40,39,0.133
"balanced_tree(3,6).json",1093,fv_norm,2,async_label_prop,connectivity,false,261,260,0.0678
"balanced_tree(3,6).json",1093,fv_norm,20,connected_components,connectivity,false,751,750,0.0402
"balanced_tree(3,6).json",1093,fv_norm,20,modularity,connectivity,false,768,767,0.0946
"balanced_tree(3,6).json",1093,fv_norm,20,async_label_prop,connectivity,false,820,819,0.0588
"balanced_tree(3,6).json",1093,den_0_5,2,connected_components,connectivity,false,730,729,0.0325
"balanced_tree(3,6).json",1093,den_0_5,2,modularity,connectivity,false,748,747,0.0691
"balanced_tree(3,6).json",1093,den_0_5,2,async_label_prop,connectivity,false,817,816,0.06
"balanced_tree(3,6).json",1093,den_0_5,20,connected_components,connectivity,false,733,732,0.036
"balanced_tree(3,6).json",1093,den_0_5,20,modularity,connectivity,false,757,756,0.0731
"balanced_tree(3,6).json",1093,den_0_5,20,async_label_prop,connectivity,false,817,816,0.0543
"hic_5k_net_4.json",265,agd,2,connected_components,connectivity,false,4,3,0.0261
"hic_5k_net_4.json",265,agd,2,modularity,connectivity,false,6,8,0.2199
"hic_5k_net_4.json",265,agd,2,async_label_prop,connectivity,false,6,6,0.199
"hic_5k_net_4.json",265,agd,20,connected_components,connectivity,false,37,294,0.0217
"hic_5k_net_4.json",265,agd,20,modularity,connectivity,false,44,363,0.0786
"hic_5k_net_4.json",265,agd,20,async_label_prop,connectivity,false,45,377,0.0666
"hic_5k_net_4.json",265,ecc,2,connected_components,connectivity,false,2,1,0.0341
"hic_5k_net_4.json",265,ecc,2,modularity,connectivity,false,4,5,0.3932
"hic_5k_net_4.json",265,ecc,2,async_label_prop,connectivity,false,7,13,0.3204
"hic_5k_net_4.json",265,ecc,20,connected_components,connectivity,false,6,9,0.0337
"hic_5k_net_4.json",265,ecc,20,modularity,connectivity,false,12,39,0.2896
"hic_5k_net_4.json",265,ecc,20,async_label_prop,connectivity,false,12,32,0.2375
"hic_5k_net_4.json",265,pr_0_85,2,connected_components,connectivity,false,3,2,0.0213
"hic_5k_net_4.json",265,pr_0_85,2,modularity,connectivity,false,6,12,0.2424
"hic_5k_net_4.json",265,pr_0_85,2,async_label_prop,connectivity,false,6,9,0.1779
"hic_5k_net_4.json",265,pr_0_85,20,connected_components,connectivity,false,38,346,0.0218
"hic_5k_net_4.json",265,pr_0_85,20,modularity,connectivity,false,44,421,0.085
"hic_5k_net_4.json",265,pr_0_85,20,async_label_prop,connectivity,false,43,413,0.0673
"hic_5k_net_4.json",265,fv,2,connected_components,connectivity,false,2,1,0.0211
"hic_5k_net_4.json",265,fv,2,modularity,connectivity,false,4,4,0.2744
"hic_5k_net_4.json",265,fv,2,async_label_prop,connectivity,false,4,4,0.2534
"hic_5k_net_4.json",265,fv,20,connected_components,connectivity,false,10,28,0.0214
"hic_5k_net_4.json",265,fv,20,modularity,connectivity,false,12,35,0.193
"hic_5k_net_4.json",265,fv,20,async_label_prop,connectivity,false,10,28,0.1394
"hic_5k_net_4.json",265,fv_norm,2,connected_components,connectivity,false,2,1,0.021
"hic_5k_net_4.json",265,fv_norm,2,modularity,connectivity,false,4,4,0.2746
"hic_5k_net_4.json",265,fv_norm,2,async_label_prop,connectivity,false,3,2,0.176
"hic_5k_net_4.json",265,fv_norm,20,connected_components,connectivity,false,10,27,0.0213
"hic_5k_net_4.json",265,fv_norm,20,modularity,connectivity,false,12,34,0.1837
"hic_5k_net_4.json",265,fv_norm,20,async_label_prop,connectivity,false,10,27,0.1316
"hic_5k_net_4.json",265,den_0_5,2,connected_components,connectivity,false,4,3,0.0206
"hic_5k_net_4.json",265,den_0_5,2,modularity,connectivity,false,6,8,0.2384
"hic_5k_net_4.json",265,den_0_5,2,async_label_prop,connectivity,false,6,6,0.2629
"hic_5k_net_4.json",265,den_0_5,20,connected_components,connectivity,false,31,229,0.0211
"hic_5k_net_4.json",265,den_0_5,20,modularity,connectivity,false,39,316,0.0808
"hic_5k_net_4.json",265,den_0_5,20,async_label_prop,connectivity,false,38,289,0.0727
"hic_5k_net_8.json",1194,agd,2,connected_components,connectivity,false,2,1,0.1057
"hic_5k_net_8.json",1194,agd,2,modularity,connectivity,false,12,17,1.5513
"hic_5k_net_8.json",1194,agd,2,async_label_prop,connectivity,false,18,25,1.4635
"hic_5k_net_8.json",1194,agd,20,connected_components,connectivity,false,49,141,0.1017
"hic_5k_net_8.json",1194,agd,20,modularity,connectivity,false,52,160,0.8032
"hic_5k_net_8.json",1194,agd,20,async_label_prop,connectivity,false,64,185,1.0101
"hic_5k_net_8.json",1194,ecc,2,connected_components,connectivity,false,10,9,0.1594
"hic_5k_net_8.json",1194,ecc,2,modularity,connectivity,false,17,35,2.1878
"hic_5k_net_8.json",1194,ecc,2,async_label_prop,connectivity,false,29,60,3.1956
"hic_5k_net_8.json",1194,ecc,20,connected_components,connectivity,false,34,58,0.1619
"hic_5k_net_8.json",1194,ecc,20,modularity,connectivity,false,36,66,1.8227
"hic_5k_net_8.json",1194,ecc,20,async_label_prop,connectivity,false,43,95,1.9236
"hic_5k_net_8.json",1194,pr_0_85,2,connected_components,connectivity,false,9,8,0.0955
"hic_5k_net_8.json",1194,pr_0_85,2,modularity,connectivity,false,19,49,1.2549
"hic_5k_net_8.json",1194,pr_0_85,2,async_label_prop,connectivity,false,36,93,2.9736
"hic_5k_net_8.json",1194,pr_0_85,20,connected_components,connectivity,false,155,1023,0.0998
"hic_5k_net_8.json",1194,pr_0_85,20,modularity,connectivity,false,161,1100,0.4259
"hic_5k_net_8.json",1194,pr_0_85,20,async_label_prop,connectivity,false,186,1361,0.4286
"hic_5k_net_8.json",1194,fv,2,connected_components,connectivity,false,2,1,0.0983
"hic_5k_net_8.json",1194,fv,2,modularity,connectivity,false,11,16,1.5037
"hic_5k_net_8.json",1194,fv,2,async_label_prop,connectivity,false,15,19,1.6663
"hic_5k_net_8.json",1194,fv,20,connected_components,connectivity,false,6,5,0.099
"hic_5k_net_8.json",1194,fv,20,modularity,connectivity,false,11,11,1.4671
"hic_5k_net_8.json",1194,fv,20,async_label_prop,connectivity,false,16,21,1.6674
"hic_5k_net_8.json",1194,fv_norm,2,connected_components,connectivity,false,2,1,0.0979
"hic_5k_net_8.json",1194,fv_norm,2,modularity,connectivity,false,11,16,1.4813
"hic_5k_net_8.json",1194,fv_norm,2,async_label_prop,connectivity,false,16,21,1.4092
"hic_5k_net_8.json",1194,fv_norm,20,connected_components,connectivity,false,5,4,0.1019
"hic_5k_net_8.json",1194,fv_norm,20,modularity,connectivity,false,13,18,1.4542
"hic_5k_net_8.json",1194,fv_norm,20,async_label_prop,connectivity,false,19,28,1.5567
"hic_5k_net_8.json",1194,den_0_5,2,connected_components,connectivity,false,2,1,0.1056
"hic_5k_net_8.json",1194,den_0_5,2,modularity,connectivity,false,12,17,1.5331
"hic_5k_net_8.json",1194,den_0_5,2,async_label_prop,connectivity,false,17,22,1.4625
"hic_5k_net_8.json",1194,den_0_5,20,connected_components,connectivity,false,30,128,0.1055
"hic_5k_net_8.json",1194,den_0_5,20,modularity,connectivity,false,36,136,1.5319
"hic_5k_net_8.json",1194,den_0_5,20,async_label_prop,connectivity,false,44,152,1.1716
"hic_5k_net_3.json",632,agd,2,connected_components,connectivity,false,2,1,0.0526
"hic_5k_net_3.json",632,agd,2,modularity,connectivity,false,5,4,0.7565
"hic_5k_net_3.json",632,agd,2,async_label_prop,connectivity,false,11,14,0.752
"hic_5k_net_3.json",632,agd,20,connected_components,connectivity,false,29,87,0.0509
"hic_5k_net_3.json",632,agd,20,modularity,connectivity,false,37,119,0.3604
"hic_5k_net_3.json",632,agd,20,async_label_prop,connectivity,false,37,116,0.3104
"hic_5k_net_3.json",632,ecc,2,connected_components,connectivity,false,3,2,0.0491
"hic_5k_net_3.json",632,ecc,2,modularity,connectivity,false,6,6,0.6884
"hic_5k_net_3.json",632,ecc,2,async_label_prop,connectivity,false,9,12,0.6009
"hic_5k_net_3.json",632,ecc,20,connected_components,connectivity,false,19,34,0.0792
"hic_5k_net_3.json",632,ecc,20,modularity,connectivity,false,28,68,0.7787
"hic_5k_net_3.json",632,ecc,20,async_label_prop,connectivity,false,28,71,0.7076
"hic_5k_net_3.json",632,pr_0_85,2,connected_components,connectivity,false,8,7,0.0522
"hic_5k_net_3.json",632,pr_0_85,2,modularity,connectivity,false,11,14,0.5976
"hic_5k_net_3.json",632,pr_0_85,2,async_label_prop,connectivity,false,15,22,0.4101
"hic_5k_net_3.json",632,pr_0_85,20,connected_components,connectivity,false,94,706,0.0505
"hic_5k_net_3.json",632,pr_0_85,20,modularity,connectivity,false,105,811,0.2032
"hic_5k_net_3.json",632,pr_0_85,20,async_label_prop,connectivity,false,111,872,0.2151
"hic_5k_net_3.json",632,fv,2,connected_components,connectivity,false,2,1,0.0496
"hic_5k_net_3.json",632,fv,2,modularity,connectivity,false,6,5,0.6937
"hic_5k_net_3.json",632,fv,2,async_label_prop,connectivity,false,9,10,1.2092
"hic_5k_net_3.json",632,fv,20,connected_components,connectivity,false,2,1,0.0521
"hic_5k_net_3.json",632,fv,20,modularity,connectivity,false,6,5,0.7
"hic_5k_net_3.json",632,fv,20,async_label_prop,connectivity,false,10,12,1.056
"hic_5k_net_3.json",632,fv_norm,2,connected_components,connectivity,false,2,1,0.05
"hic_5k_net_3.json",632,fv_norm,2,modularity,connectivity,false,6,5,0.6909
"hic_5k_net_3.json",632,fv_norm,2,async_label_prop,connectivity,false,9,10,0.6109
"hic_5k_net_3.json",632,fv_norm,20,connected_components,connectivity,false,4,3,0.0513
"hic_5k_net_3.json",632,fv_norm,20,modularity,connectivity,false,10,12,0.6446
"hic_5k_net_3.json",632,fv_norm,20,async_label_prop,connectivity,false,10,12,0.5018
"hic_5k_net_3.json",632,den_0_5,2,connected_components,connectivity,false,2,1,0.0533
"hic_5k_net_3.json",632,den_0_5,2,modularity,connectivity,false,5,4,0.7839
"hic_5k_net_3.json",632,den_0_5,2,async_label_prop,connectivity,false,10,12,0.6085
"hic_5k_net_3.json",632,den_0_5,20,connected_components,connectivity,false,24,87,0.0518
"hic_5k_net_3.json",632,den_0_5,20,modularity,connectivity,false,31,110,0.4218
"hic_5k_net_3.json",632,den_0_5,20,async_label_prop,connectivity,false,32,112,0.4439
"hic_1k_net_6.json",4581,ecc,2,connected_components,connectivity,false,10,9,0.7928
"hic_1k_net_6.json",4581,ecc,2,modularity,connectivity,false,20,68,19.5578
"hic_1k_net_6.json",4581,ecc,2,async_label_prop,connectivity,false,48,400,17.0289
"hic_1k_net_6.json",4581,ecc,20,connected_components,connectivity,false,10,9,0.8023
"hic_1k_net_6.json",4581,ecc,20,modularity,connectivity,false,20,68,19.5763
"hic_1k_net_6.json",4581,ecc,20,async_label_prop,connectivity,false,48,395,26.5923
"hic_1k_net_6.json",4581,pr_0_85,2,connected_components,connectivity,false,2,1,0.806
"hic_1k_net_6.json",4581,pr_0_85,2,modularity,connectivity,false,15,94,16.2144
"hic_1k_net_6.json",4581,pr_0_85,2,async_label_prop,connectivity,false,57,702,19.8575
"hic_1k_net_6.json",4581,pr_0_85,20,connected_components,connectivity,false,143,1369,0.6864
"hic_1k_net_6.json",4581,pr_0_85,20,modularity,connectivity,false,203,2947,4.4815
"hic_1k_net_6.json",4581,pr_0_85,20,async_label_prop,connectivity,false,328,6571,5.2169
"hic_1k_net_6.json",4581,fv,2,connected_components,connectivity,false,2,1,0.815
"hic_1k_net_6.json",4581,fv,2,modularity,connectivity,false,9,35,22.5718
"hic_1k_net_6.json",4581,fv,2,async_label_prop,connectivity,false,30,308,26.1637
"hic_1k_net_6.json",4581,fv,20,connected_components,connectivity,false,6,11,0.8306
"hic_1k_net_6.json",4581,fv,20,modularity,connectivity,false,16,98,16.5582
"hic_1k_net_6.json",4581,fv,20,async_label_prop,connectivity,false,30,287,23.9195
"hic_1k_net_6.json",4581,fv_norm,2,connected_components,connectivity,false,2,1,0.7635
"hic_1k_net_6.json",4581,fv_norm,2,modularity,connectivity,false,9,35,22.1635
"hic_1k_net_6.json",4581,fv_norm,2,async_label_prop,connectivity,false,27,251,25.4231
"hic_1k_net_6.json",4581,fv_norm,20,connected_components,connectivity,false,10,29,0.7616
"hic_1k_net_6.json",4581,fv_norm,20,modularity,connectivity,false,24,158,15.2052
"hic_1k_net_6.json",4581,fv_norm,20,async_label_prop,connectivity,false,36,342,13.9373
"hic_5k_net_2.json",308,agd,2,connected_components,connectivity,false,4,3,0.0258
"hic_5k_net_2.json",308,agd,2,modularity,connectivity,false,7,8,0.2915
"hic_5k_net_2.json",308,agd,2,async_label_prop,connectivity,false,8,8,0.4036
"hic_5k_net_2.json",308,agd,20,connected_components,connectivity,false,33,196,0.0247
"hic_5k_net_2.json",308,agd,20,modularity,connectivity,false,37,220,0.1197
"hic_5k_net_2.json",308,agd,20,async_label_prop,connectivity,false,37,220,0.0965
"hic_5k_net_2.json",308,ecc,2,connected_components,connectivity,false,3,2,0.0239
"hic_5k_net_2.json",308,ecc,2,modularity,connectivity,false,5,5,0.2978
"hic_5k_net_2.json",308,ecc,2,async_label_prop,connectivity,false,6,7,0.3479
"hic_5k_net_2.json",308,ecc,20,connected_components,connectivity,false,8,8,0.0248
"hic_5k_net_2.json",308,ecc,20,modularity,connectivity,false,10,13,0.2429
"hic_5k_net_2.json",308,ecc,20,async_label_prop,connectivity,false,9,11,0.1896
"hic_5k_net_2.json",308,pr_0_85,2,connected_components,connectivity,false,5,4,0.0238
"hic_5k_net_2.json",308,pr_0_85,2,modularity,connectivity,false,8,12,0.2386
"hic_5k_net_2.json",308,pr_0_85,2,async_label_prop,connectivity,false,9,15,0.3938
"hic_5k_net_2.json",308,pr_0_85,20,connected_components,connectivity,false,43,298,0.0246
"hic_5k_net_2.json",308,pr_0_85,20,modularity,connectivity,false,47,336,0.1009
"hic_5k_net_2.json",308,pr_0_85,20,async_label_prop,connectivity,false,48,344,0.0811
"hic_5k_net_2.json",308,fv,2,connected_components,connectivity,false,2,1,0.0241
"hic_5k_net_2.json",308,fv,2,modularity,connectivity,false,5,6,0.3056
"hic_5k_net_2.json",308,fv,2,async_label_prop,connectivity,false,4,4,0.3218
"hic_5k_net_2.json",308,fv,20,connected_components,connectivity,false,15,45,0.0245
"hic_5k_net_2.json",308,fv,20,modularity,connectivity,false,17,54,0.1921
"hic_5k_net_2.json",308,fv,20,async_label_prop,connectivity,false,15,45,0.1172
"hic_5k_net_2.json",308,fv_norm,2,connected_components,connectivity,false,2,1,0.0243
"hic_5k_net_2.json",308,fv_norm,2,modularity,connectivity,false,5,6,0.3012
"hic_5k_net_2.json",308,fv_norm,2,async_label_prop,connectivity,false,4,4,0.3698
"hic_5k_net_2.json",308,fv_norm,20,connected_components,connectivity,false,15,45,0.0244
"hic_5k_net_2.json",308,fv_norm,20,modularity,connectivity,false,17,48,0.188
"hic_5k_net_2.json",308,fv_norm,20,async_label_prop,connectivity,false,15,45,0.108
"hic_5k_net_2.json",308,den_0_5,2,connected_components,connectivity,false,2,1,0.0262
"hic_5k_net_2.json",308,den_0_5,2,modularity,connectivity,false,5,6,0.3188
"hic_5k_net_2.json",308,den_0_5,2,async_label_prop,connectivity,false,5,4,0.3661
"hic_5k_net_2.json",308,den_0_5,20,connected_components,connectivity,false,30,173,0.0267
"hic_5k_net_2.json",308,den_0_5,20,modularity,connectivity,false,34,201,0.1324
"hic_5k_net_2.json",308,den_0_5,20,async_label_prop,connectivity,false,33,194,0.1157
"df-miner_miner-disease-function.json",20549,pr_0_85,2,connected_components,connectivity,false,256,270,5.3139
"df-miner_miner-disease-function.json",20549,pr_0_85,2,modularity,connectivity,false,280,373,2035.4571
"df-miner_miner-disease-function.json",20549,pr_0_85,2,async_label_prop,connectivity,false,256,270,40.106
"df-miner_miner-disease-function.json",20549,pr_0_85,20,connected_components,connectivity,false,2467,6402,1.8592
"df-miner_miner-disease-function.json",20549,pr_0_85,20,modularity,connectivity,false,2520,7835,584.2831
"df-miner_miner-disease-function.json",20549,pr_0_85,20,async_label_prop,connectivity,false,2484,6541,9.3572
"df-miner_miner-disease-function.json",20549,fv_norm,2,connected_components,connectivity,false,49,94,2.92
"df-miner_miner-disease-function.json",20549,fv_norm,2,modularity,connectivity,false,85,201,1211.1258
"df-miner_miner-disease-function.json",20549,fv_norm,2,async_label_prop,connectivity,false,49,94,13.7682
"df-miner_miner-disease-function.json",20549,fv_norm,20,connected_components,connectivity,false,59,122,6.7794
"df-miner_miner-disease-function.json",20549,fv_norm,20,modularity,connectivity,false,93,238,1257.1808
"df-miner_miner-disease-function.json",20549,fv_norm,20,async_label_prop,connectivity,false,59,122,13.3527
"com-youtube.ungraph.json",1134890,pr_0_85,2,connected_components,connectivity,false,11660,11668,31.008
"com-youtube.ungraph.json",1134890,pr_0_85,20,connected_components,connectivity,false,90061,99671,33.8035
"com-youtube.ungraph.json",1134890,fv_norm,2,connected_components,connectivity,false,54,53,27.5631
"com-youtube.ungraph.json",1134890,fv_norm,20,connected_components,connectivity,false,84,87,32.2859
"hic_1k_net_5.json",7015,ecc,2,connected_components,connectivity,false,2,1,2.1634
"hic_1k_net_5.json",7015,ecc,2,modularity,connectivity,false,22,223,138.056
"hic_1k_net_5.json",7015,ecc,2,async_label_prop,connectivity,false,96,4141,57.3394
"hic_1k_net_5.json",7015,ecc,20,connected_components,connectivity,false,10,17,2.1071
"hic_1k_net_5.json",7015,ecc,20,modularity,connectivity,false,30,295,157.1434
"hic_1k_net_5.json",7015,ecc,20,async_label_prop,connectivity,false,101,4188,46.1787
"hic_1k_net_5.json",7015,pr_0_85,2,connected_components,connectivity,false,2,1,0.962
"hic_1k_net_5.json",7015,pr_0_85,2,modularity,connectivity,false,21,161,25.2036
"hic_1k_net_5.json",7015,pr_0_85,2,async_label_prop,connectivity,false,100,2961,16.015
"hic_1k_net_5.json",7015,pr_0_85,20,connected_components,connectivity,false,258,2965,0.9671
"hic_1k_net_5.json",7015,pr_0_85,20,modularity,connectivity,false,371,8318,5.4878
"hic_1k_net_5.json",7015,pr_0_85,20,async_label_prop,connectivity,false,680,25377,4.6534
"hic_1k_net_5.json",7015,fv,2,connected_components,connectivity,false,2,1,1.0364
"hic_1k_net_5.json",7015,fv,2,modularity,connectivity,false,14,84,54.9424
"hic_1k_net_5.json",7015,fv,2,async_label_prop,connectivity,false,49,1083,14.8714
"hic_1k_net_5.json",7015,fv,20,connected_components,connectivity,false,37,179,1.1333
"hic_1k_net_5.json",7015,fv,20,modularity,connectivity,false,62,605,26.0677
"hic_1k_net_5.json",7015,fv,20,async_label_prop,connectivity,false,85,1563,11.8805
"hic_1k_net_5.json",7015,fv_norm,2,connected_components,connectivity,false,2,1,1.048
"hic_1k_net_5.json",7015,fv_norm,2,modularity,connectivity,false,14,81,62.0919
"hic_1k_net_5.json",7015,fv_norm,2,async_label_prop,connectivity,false,46,908,21.4891
"hic_1k_net_5.json",7015,fv_norm,20,connected_components,connectivity,false,44,250,0.9889
"hic_1k_net_5.json",7015,fv_norm,20,modularity,connectivity,false,68,700,23.9762
"hic_1k_net_5.json",7015,fv_norm,20,async_label_prop,connectivity,false,103,1987,13.7892
"hic_1k_net_4.json",5472,ecc,2,connected_components,connectivity,false,2,1,1.811
"hic_1k_net_4.json",5472,ecc,2,modularity,connectivity,false,16,118,74.9808
"hic_1k_net_4.json",5472,ecc,2,async_label_prop,connectivity,false,54,1307,34.9787
"hic_1k_net_4.json",5472,ecc,20,connected_components,connectivity,false,11,19,2.182
"hic_1k_net_4.json",5472,ecc,20,modularity,connectivity,false,24,164,81.19
"hic_1k_net_4.json",5472,ecc,20,async_label_prop,connectivity,false,65,1413,29.6543
"hic_1k_net_4.json",5472,pr_0_85,2,connected_components,connectivity,false,2,1,0.8012
"hic_1k_net_4.json",5472,pr_0_85,2,modularity,connectivity,false,17,116,14.8095
"hic_1k_net_4.json",5472,pr_0_85,2,async_label_prop,connectivity,false,66,1367,7.328
"hic_1k_net_4.json",5472,pr_0_85,20,connected_components,connectivity,false,215,2574,0.7899
"hic_1k_net_4.json",5472,pr_0_85,20,modularity,connectivity,false,294,6147,3.9996
"hic_1k_net_4.json",5472,pr_0_85,20,async_label_prop,connectivity,false,467,13457,4.3141
"hic_1k_net_4.json",5472,fv,2,connected_components,connectivity,false,2,1,0.8416
"hic_1k_net_4.json",5472,fv,2,modularity,connectivity,false,12,64,27.1473
"hic_1k_net_4.json",5472,fv,2,async_label_prop,connectivity,false,27,319,15.0927
"hic_1k_net_4.json",5472,fv,20,connected_components,connectivity,false,51,287,0.9721
"hic_1k_net_4.json",5472,fv,20,modularity,connectivity,false,70,698,15.2211
"hic_1k_net_4.json",5472,fv,20,async_label_prop,connectivity,false,76,774,10.7407
"hic_1k_net_4.json",5472,fv_norm,2,connected_components,connectivity,false,2,1,0.8638
"hic_1k_net_4.json",5472,fv_norm,2,modularity,connectivity,false,10,44,33.7864
"hic_1k_net_4.json",5472,fv_norm,2,async_label_prop,connectivity,false,28,329,11.9009
"hic_1k_net_4.json",5472,fv_norm,20,connected_components,connectivity,false,34,207,0.8077
"hic_1k_net_4.json",5472,fv_norm,20,modularity,connectivity,false,59,629,11.3036
"hic_1k_net_4.json",5472,fv_norm,20,async_label_prop,connectivity,false,76,1090,7.8668
"soc-epinions1.json",75877,pr_0_85,2,connected_components,connectivity,false,1043,1045,4.802
"soc-epinions1.json",75877,pr_0_85,20,connected_components,connectivity,false,11519,13189,2.4373
"soc-epinions1.json",75877,fv_norm,2,connected_components,connectivity,false,11,10,2.9611
"soc-epinions1.json",75877,fv_norm,20,connected_components,connectivity,false,33,77,2.1158
"hic_1k_net_3.json",5345,ecc,2,connected_components,connectivity,false,2,1,1.6236
"hic_1k_net_3.json",5345,ecc,2,modularity,connectivity,false,20,183,68.8403
"hic_1k_net_3.json",5345,ecc,2,async_label_prop,connectivity,false,73,2258,46.2163
"hic_1k_net_3.json",5345,ecc,20,connected_components,connectivity,false,15,27,1.754
"hic_1k_net_3.json",5345,ecc,20,modularity,connectivity,false,31,228,65.3166
"hic_1k_net_3.json",5345,ecc,20,async_label_prop,connectivity,false,86,2147,27.6054
"hic_1k_net_3.json",5345,pr_0_85,2,connected_components,connectivity,false,2,1,0.7698
"hic_1k_net_3.json",5345,pr_0_85,2,modularity,connectivity,false,19,124,14.4481
"hic_1k_net_3.json",5345,pr_0_85,2,async_label_prop,connectivity,false,74,1554,9.3102
"hic_1k_net_3.json",5345,pr_0_85,20,connected_components,connectivity,false,258,3076,0.7866
"hic_1k_net_3.json",5345,pr_0_85,20,modularity,connectivity,false,342,6695,4.3166
"hic_1k_net_3.json",5345,pr_0_85,20,async_label_prop,connectivity,false,539,16188,4.2626
"hic_1k_net_3.json",5345,fv,2,connected_components,connectivity,false,2,1,0.8797
"hic_1k_net_3.json",5345,fv,2,modularity,connectivity,false,13,68,38.1837
"hic_1k_net_3.json",5345,fv,2,async_label_prop,connectivity,false,37,556,14.9003
"hic_1k_net_3.json",5345,fv,20,connected_components,connectivity,false,5,8,0.8874
"hic_1k_net_3.json",5345,fv,20,modularity,connectivity,false,16,93,32.1289
"hic_1k_net_3.json",5345,fv,20,async_label_prop,connectivity,false,37,556,18.7941
"hic_1k_net_3.json",5345,fv_norm,2,connected_components,connectivity,false,2,1,0.8875
"hic_1k_net_3.json",5345,fv_norm,2,modularity,connectivity,false,13,68,38.7494
"hic_1k_net_3.json",5345,fv_norm,2,async_label_prop,connectivity,false,39,631,38.0848
"hic_1k_net_3.json",5345,fv_norm,20,connected_components,connectivity,false,11,35,0.8424
"hic_1k_net_3.json",5345,fv_norm,20,modularity,connectivity,false,23,127,37.4215
"hic_1k_net_3.json",5345,fv_norm,20,async_label_prop,connectivity,false,44,583,18.1944
"ff-miner_miner-func-func.json",46007,pr_0_85,2,connected_components,connectivity,false,2,1,0.8096
"ff-miner_miner-func-func.json",46007,pr_0_85,2,modularity,connectivity,false,231,615,349.0494
"ff-miner_miner-func-func.json",46007,pr_0_85,2,async_label_prop,connectivity,false,8252,32369,24.3986
"ff-miner_miner-func-func.json",46007,pr_0_85,20,connected_components,connectivity,false,504,503,1.3252
"ff-miner_miner-func-func.json",46007,pr_0_85,20,modularity,connectivity,false,749,1150,392.8823
"ff-miner_miner-func-func.json",46007,pr_0_85,20,async_label_prop,connectivity,false,8743,32623,31.2874
"ff-miner_miner-func-func.json",46007,fv_norm,2,connected_components,connectivity,false,563,562,1.044
"ff-miner_miner-func-func.json",46007,fv_norm,2,modularity,connectivity,false,750,1037,362.0223
"ff-miner_miner-func-func.json",46007,fv_norm,2,async_label_prop,connectivity,false,5688,13107,25.0182
"ff-miner_miner-func-func.json",46007,fv_norm,20,connected_components,connectivity,false,5013,5935,1.2967
"ff-miner_miner-func-func.json",46007,fv_norm,20,modularity,connectivity,false,5234,6927,476.6748
"ff-miner_miner-func-func.json",46007,fv_norm,20,async_label_prop,connectivity,false,9864,18490,26.5718
"amazon0302.json",262111,pr_0_85,2,connected_components,connectivity,false,11,10,6.7477
"amazon0302.json",262111,pr_0_85,20,connected_components,connectivity,false,2244,3988,7.5367
"amazon0302.json",262111,fv,2,connected_components,connectivity,false,2,1,7.0525
"amazon0302.json",262111,fv,20,connected_components,connectivity,false,12,13,7.6178
"amazon0302.json",262111,fv_norm,2,connected_components,connectivity,false,17,16,6.4752
"amazon0302.json",262111,fv_norm,20,connected_components,connectivity,false,82,250,7.4858
"hic_1k_net_2.json",5096,ecc,2,connected_components,connectivity,false,2,1,2.174
"hic_1k_net_2.json",5096,ecc,2,modularity,connectivity,false,23,251,82.5773
"hic_1k_net_2.json",5096,ecc,2,async_label_prop,connectivity,false,55,1305,62.0881
"hic_1k_net_2.json",5096,ecc,20,connected_components,connectivity,false,11,19,2.1401
"hic_1k_net_2.json",5096,ecc,20,modularity,connectivity,false,31,325,78.3008
"hic_1k_net_2.json",5096,ecc,20,async_label_prop,connectivity,false,65,1434,60.7299
"hic_1k_net_2.json",5096,pr_0_85,2,connected_components,connectivity,false,2,1,0.9773
"hic_1k_net_2.json",5096,pr_0_85,2,modularity,connectivity,false,20,171,28.6242
"hic_1k_net_2.json",5096,pr_0_85,2,async_label_prop,connectivity,false,55,973,25.9806
"hic_1k_net_2.json",5096,pr_0_85,20,connected_components,connectivity,false,185,1948,1.7894
"hic_1k_net_2.json",5096,pr_0_85,20,modularity,connectivity,false,267,4970,9.6025
"hic_1k_net_2.json",5096,pr_0_85,20,async_label_prop,connectivity,false,409,9468,11.5736
"hic_1k_net_2.json",5096,fv,2,connected_components,connectivity,false,2,1,2.0494
"hic_1k_net_2.json",5096,fv,2,modularity,connectivity,false,12,65,63.4607
"hic_1k_net_2.json",5096,fv,2,async_label_prop,connectivity,false,32,413,50.3898
"hic_1k_net_2.json",5096,fv,20,connected_components,connectivity,false,32,163,1.9543
"hic_1k_net_2.json",5096,fv,20,modularity,connectivity,false,51,497,30.2947
"hic_1k_net_2.json",5096,fv,20,async_label_prop,connectivity,false,53,546,33.3274
"hic_1k_net_2.json",5096,fv_norm,2,connected_components,connectivity,false,2,1,2.0669
"hic_1k_net_2.json",5096,fv_norm,2,modularity,connectivity,false,12,65,66.025
"hic_1k_net_2.json",5096,fv_norm,2,async_label_prop,connectivity,false,26,300,38.3487
"hic_1k_net_2.json",5096,fv_norm,20,connected_components,connectivity,false,24,142,1.9518
