record #,subjectId,age,gender,vision,vis,secondsOnPage,userSelection,img1,img2,img3,img4,baseline
2062,3,,,,,3.665,Option 2,user_bcsstk22_agd_10_async_label_prop.png,user_movies_ecc_10_async_label_prop.png,user_caltech_ecc_10_async_label_prop.png,user_movies_den_0_5_10_async_label_prop.png,user_movies.png
2064,3,,,,,3.156,Option 3,"user_ring_of_cliques(6,70)_ecc_6_connected_components.png",user_bio-celegans_den_0_5_6_connected_components.png,user_bio-celegans_ecc_6_connected_components.png,user_bio-diseasome_fv_6_connected_components.png,user_bio-celegans.png
2066,3,,,,,3.136,Option 1,user_bio-celegans_den_0_5_30_connected_components.png,"user_barbell_graph(50,20)_pr_0_85_30_connected_components.png",user_caltech_fv_30_connected_components.png,user_bio-celegans_pr_0_85_30_connected_components.png,user_bio-celegans.png
2068,3,,,,,2.521,Option 2,user_bcsstk_ecc_10_async_label_prop.png,user_bn-mouse-visual-cortex-2_ecc_10_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_10_async_label_prop.png",user_bn-mouse-visual-cortex-2_pr_0_85_10_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
2070,3,,,,,2.81,Option 3,user_enron-email_agd_6_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_ecc_6_async_label_prop.png","user_random_lobster(100,0_6,0_4)_agd_6_async_label_prop.png",user_usair97_agd_6_async_label_prop.png,"user_random_lobster(100,0_6,0_4).png"
2072,3,,,,,2.244,Option 1,user_bn-mouse-visual-cortex-2_agd_30_modularity.png,"user_connected_caveman_graph(15,30)_den_0_5_30_modularity.png",user_bn-mouse-visual-cortex-2_fv_30_modularity.png,user_circular_ladder_graph(100)_fv_30_modularity.png,user_bn-mouse-visual-cortex-2.png
2074,3,,,,,1.602,Option 2,"user_random_lobster(100,0_6,0_4)_pr_0_85_6_modularity.png",user_usair97_ecc_6_modularity.png,user_usair97_fv_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_6_modularity.png,user_usair97.png
2076,3,,,,,2.35,Option 4,"user_connected_caveman_graph(15,30)_pr_0_85_6_async_label_prop.png",user_map_of_science_agd_6_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_fv_6_async_label_prop.png",user_map_of_science_pr_0_85_6_async_label_prop.png,user_map_of_science.png
2078,3,,,,,3.771,Option 1,user_bn-mouse-visual-cortex-2_agd_30_connected_components.png,"user_connected_caveman_graph(15,30)_ecc_30_connected_components.png","user_connected_caveman_graph(15,30)_agd_30_connected_components.png",user_circular_ladder_graph(100)_agd_30_connected_components.png,"user_connected_caveman_graph(15,30).png"
2080,3,,,,,1.978,Option 4,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_20_connected_components.png",user_map_of_science_pr_0_85_20_connected_components.png,user_movies_den_0_5_20_connected_components.png,user_movies_pr_0_85_20_connected_components.png,user_movies.png
2082,3,,,,,1.526,Option 1,"user_barbell_graph(50,20)_ecc_20_modularity.png",user_bcsstk20_den_0_5_20_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_agd_20_modularity.png","user_barbell_graph(50,20)_agd_20_modularity.png","user_barbell_graph(50,20).png"
2084,3,,,,,1.44,Option 2,user_hic_5k_net_6_den_0_5_20_connected_components.png,user_caltech_pr_0_85_20_connected_components.png,user_caltech_ecc_20_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_20_connected_components.png,user_caltech.png
1392,4,25,M,N,4,,,,,,,
1396,4,,,,,3.68,Option 4,user_bn-mouse-visual-cortex-2_pr_0_85_20_async_label_prop.png,user_bio-diseasome_fv_20_async_label_prop.png,user_movies_fv_20_async_label_prop.png,user_bn-mouse-visual-cortex-2_agd_20_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
1398,4,,,,,4.509,Option 1,user_caltech_den_0_5_20_async_label_prop.png,user_bcsstk20_fv_20_async_label_prop.png,user_usair97_agd_20_async_label_prop.png,user_caltech_agd_20_async_label_prop.png,user_caltech.png
1400,4,,,,,2.871,Option 2,"user_ring_of_cliques(6,70)_fv_10_async_label_prop.png",user_bcsstk_pr_0_85_10_async_label_prop.png,user_hic_5k_net_6_den_0_5_10_async_label_prop.png,user_bcsstk_ecc_10_async_label_prop.png,user_bcsstk.png
1402,4,,,,,2.759,Option 1,user_bn-mouse-visual-cortex-2_agd_6_connected_components.png,user_movies_agd_6_connected_components.png,"user_connected_caveman_graph(15,30)_fv_6_connected_components.png",user_bn-mouse-visual-cortex-2_fv_6_connected_components.png,user_bn-mouse-visual-cortex-2.png
1404,4,,,,,3.116,Option 3,"user_random_lobster(100,0_6,0_4)_agd_20_modularity.png",user_bio-diseasome_agd_20_modularity.png,user_bio-diseasome_den_0_5_20_modularity.png,user_bcsstk20_agd_20_modularity.png,user_bio-diseasome.png
1406,4,,,,,3.162,Option 3,user_map_of_science_agd_30_modularity.png,user_bio-diseasome_den_0_5_30_modularity.png,user_usair97_pr_0_85_30_modularity.png,user_usair97_fv_30_modularity.png,user_usair97.png
1408,4,,,,,3.567,Option 4,"user_ring_of_cliques(6,70)_den_0_5_30_modularity.png","user_barbell_graph(50,20)_den_0_5_30_modularity.png","user_barbell_graph(50,20)_fv_30_modularity.png",user_hic_5k_net_6_den_0_5_30_modularity.png,"user_barbell_graph(50,20).png"
1410,4,,,,,4.398,Option 4,user_movies_fv_6_modularity.png,user_bcsstk_agd_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1412,4,,,,,2.819,Option 3,user_map_of_science_fv_30_connected_components.png,user_caltech_fv_30_connected_components.png,user_map_of_science_den_0_5_30_connected_components.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_30_connected_components.png",user_map_of_science.png
1414,4,,,,,3.603,Unsure,user_movies_pr_0_85_20_async_label_prop.png,"user_connected_caveman_graph(15,30)_den_0_5_20_async_label_prop.png","user_connected_caveman_graph(15,30)_ecc_20_async_label_prop.png",user_hic_5k_net_6_agd_20_async_label_prop.png,"user_connected_caveman_graph(15,30).png"
1416,4,,,,,4.687,Unsure,user_hic_5k_net_6_fv_6_connected_components.png,"user_ring_of_cliques(6,70)_pr_0_85_6_connected_components.png","user_barbell_graph(50,20)_den_0_5_6_connected_components.png","user_ring_of_cliques(6,70)_fv_6_connected_components.png","user_ring_of_cliques(6,70).png"
1418,4,,,,,2.52,Option 1,user_movies_pr_0_85_6_connected_components.png,user_bcsstk20_fv_6_connected_components.png,user_bcsstk20_pr_0_85_6_connected_components.png,user_bcsstk_fv_6_connected_components.png,user_bcsstk20.png
1420,4,,,,,3.413,Option 4,user_bio-diseasome_ecc_30_async_label_prop.png,user_map_of_science_agd_30_async_label_prop.png,user_bio-diseasome_den_0_5_30_async_label_prop.png,user_movies_agd_30_async_label_prop.png,user_bio-diseasome.png
1422,4,,,,,3.45,Option 4,user_map_of_science_ecc_10_modularity.png,user_bcsstk20_ecc_10_modularity.png,"user_connected_caveman_graph(15,30)_fv_10_modularity.png","user_connected_caveman_graph(15,30)_agd_10_modularity.png","user_connected_caveman_graph(15,30).png"
1424,4,,,,,3.307,Option 4,user_circular_ladder_graph(100)_fv_30_modularity.png,user_usair97_den_0_5_30_modularity.png,user_circular_ladder_graph(100)_den_0_5_30_modularity.png,user_bn-mouse-visual-cortex-2_fv_30_modularity.png,user_circular_ladder_graph(100).png
1426,4,,,,,1.846,Option 2,user_caltech_pr_0_85_20_modularity.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_20_modularity.png","user_random_lobster(100,0_6,0_4)_den_0_5_20_modularity.png","user_barbell_graph(50,20)_pr_0_85_20_modularity.png","user_random_lobster(100,0_6,0_4).png"
1428,4,,,,,2.563,Option 1,user_caltech_pr_0_85_20_connected_components.png,user_bcsstk20_pr_0_85_20_connected_components.png,user_caltech_agd_20_connected_components.png,user_usair97_fv_20_connected_components.png,user_caltech.png
1430,4,,,,,2.283,Option 2,user_movies_agd_6_modularity.png,user_bio-celegans_pr_0_85_6_modularity.png,user_enron-email_fv_6_modularity.png,user_bio-celegans_ecc_6_modularity.png,user_bio-celegans.png
1432,4,,,,,2.55,Option 2,user_bcsstk_ecc_20_async_label_prop.png,user_bcsstk20_ecc_20_async_label_prop.png,user_circular_ladder_graph(100)_den_0_5_20_async_label_prop.png,user_circular_ladder_graph(100)_ecc_20_async_label_prop.png,user_circular_ladder_graph(100).png
1434,4,,,,,3.077,Unsure,user_map_of_science_den_0_5_20_modularity.png,user_map_of_science_pr_0_85_20_modularity.png,user_bcsstk22_den_0_5_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_20_modularity.png,user_map_of_science.png
1436,4,,,,,2.097,Option 3,"user_random_lobster(100,0_6,0_4)_ecc_20_async_label_prop.png",user_dorogovtsev_goltsev_mendes_graph(5)_ecc_20_async_label_prop.png,user_movies_ecc_20_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_20_async_label_prop.png","user_random_lobster(100,0_6,0_4).png"
1438,4,,,,,3.471,Option 1,user_caltech_den_0_5_6_connected_components.png,user_usair97_den_0_5_6_connected_components.png,user_circular_ladder_graph(100)_den_0_5_6_connected_components.png,user_usair97_pr_0_85_6_connected_components.png,user_usair97.png
1440,4,,,,,2.304,Option 2,"user_ring_of_cliques(6,70)_agd_6_modularity.png","user_ring_of_cliques(6,70)_ecc_6_modularity.png",user_movies_ecc_6_modularity.png,user_hic_5k_net_6_agd_6_modularity.png,"user_ring_of_cliques(6,70).png"
1442,4,,,,,2.418,Option 3,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_20_connected_components.png","user_barbell_graph(50,20)_den_0_5_20_connected_components.png","user_watts_strogatz_graph(100,5,0.05)_agd_20_connected_components.png","user_ring_of_cliques(6,70)_agd_20_connected_components.png","user_watts_strogatz_graph(100,5,0.05).png"
1444,4,,,,,3.193,Option 4,user_bcsstk20_den_0_5_6_connected_components.png,user_hic_5k_net_6_den_0_5_6_connected_components.png,user_circular_ladder_graph(100)_agd_6_connected_components.png,user_bcsstk20_ecc_6_connected_components.png,user_bcsstk20.png
1446,4,,,,,2.421,Option 3,user_bio-diseasome_fv_20_modularity.png,user_circular_ladder_graph(100)_ecc_20_modularity.png,user_enron-email_pr_0_85_20_modularity.png,user_enron-email_den_0_5_20_modularity.png,user_enron-email.png
1448,4,,,,,2.194,Option 1,"user_barbell_graph(50,20)_agd_20_async_label_prop.png",user_bcsstk22_pr_0_85_20_async_label_prop.png,"user_barbell_graph(50,20)_fv_20_async_label_prop.png",user_map_of_science_den_0_5_20_async_label_prop.png,"user_barbell_graph(50,20).png"
1450,4,,,,,2.34,Option 2,user_bio-diseasome_den_0_5_30_connected_components.png,user_bcsstk22_pr_0_85_30_connected_components.png,user_bcsstk_ecc_30_connected_components.png,user_bcsstk22_ecc_30_connected_components.png,user_bcsstk22.png
1452,4,,,,,3.413,Option 4,user_enron-email_pr_0_85_20_modularity.png,user_caltech_den_0_5_20_modularity.png,"user_connected_caveman_graph(15,30)_agd_20_modularity.png",user_enron-email_agd_20_modularity.png,user_enron-email.png
1454,4,,,,,4.117,Option 3,"user_barbell_graph(50,20)_pr_0_85_6_async_label_prop.png",user_dorogovtsev_goltsev_mendes_graph(5)_ecc_6_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_6_async_label_prop.png,"user_connected_caveman_graph(15,30)_pr_0_85_6_async_label_prop.png",user_dorogovtsev_goltsev_mendes_graph(5).png
1456,4,,,,,3.55,Option 4,user_usair97_pr_0_85_30_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_agd_30_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_ecc_30_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_den_0_5_30_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05).png"
1458,4,,,,,2.128,Option 2,user_bcsstk22_den_0_5_30_connected_components.png,user_bcsstk22_pr_0_85_30_connected_components.png,user_hic_5k_net_6_ecc_30_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_agd_30_connected_components.png",user_bcsstk22.png
1460,4,,,,,2.241,Option 2,user_movies_fv_6_connected_components.png,user_movies_agd_6_connected_components.png,user_hic_5k_net_6_agd_6_connected_components.png,user_caltech_agd_6_connected_components.png,user_movies.png
1462,4,,,,,2.17,Option 2,user_bcsstk_den_0_5_10_connected_components.png,user_bcsstk_fv_10_connected_components.png,"user_connected_caveman_graph(15,30)_den_0_5_10_connected_components.png","user_ring_of_cliques(6,70)_pr_0_85_10_connected_components.png",user_bcsstk.png
1464,4,,,,,1.931,Option 3,user_bio-celegans_ecc_30_connected_components.png,user_hic_5k_net_6_agd_30_connected_components.png,user_hic_5k_net_6_pr_0_85_30_connected_components.png,user_bcsstk22_den_0_5_30_connected_components.png,user_hic_5k_net_6.png
1466,4,,,,,1.993,Option 2,user_usair97_agd_20_connected_components.png,user_movies_ecc_20_connected_components.png,user_movies_den_0_5_20_connected_components.png,user_bcsstk22_ecc_20_connected_components.png,user_movies.png
1468,4,,,,,3.437,Option 3,user_bio-celegans_fv_30_async_label_prop.png,user_enron-email_pr_0_85_30_async_label_prop.png,user_bio-celegans_pr_0_85_30_async_label_prop.png,user_bcsstk_ecc_30_async_label_prop.png,user_bio-celegans.png
1136,5,25,M,Y,5,,,,,,,
1140,5,,,,,5.464,Option 1,user_bcsstk20_agd_30_connected_components.png,"user_connected_caveman_graph(15,30)_fv_30_connected_components.png",user_movies_agd_30_connected_components.png,user_bcsstk20_fv_30_connected_components.png,user_bcsstk20.png
1142,5,,,,,2.55,Option 1,user_hic_5k_net_6_pr_0_85_30_async_label_prop.png,user_bcsstk20_fv_30_async_label_prop.png,user_hic_5k_net_6_den_0_5_30_async_label_prop.png,user_circular_ladder_graph(100)_ecc_30_async_label_prop.png,user_hic_5k_net_6.png
1144,5,,,,,5.932,Option 1,user_bio-celegans_agd_6_connected_components.png,user_usair97_den_0_5_6_connected_components.png,user_usair97_ecc_6_connected_components.png,user_bcsstk20_den_0_5_6_connected_components.png,user_usair97.png
1146,5,,,,,3.397,Option 2,user_usair97_agd_6_connected_components.png,user_bcsstk20_ecc_6_connected_components.png,user_usair97_pr_0_85_6_connected_components.png,user_circular_ladder_graph(100)_ecc_6_connected_components.png,user_usair97.png
1148,5,,,,,3.672,Option 3,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_30_connected_components.png",user_bio-diseasome_den_0_5_30_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_30_connected_components.png",user_bcsstk_pr_0_85_30_connected_components.png,"user_watts_strogatz_graph(100,5,0.05).png"
1150,5,,,,,3.085,Option 2,user_bn-mouse-visual-cortex-2_fv_30_modularity.png,user_bn-mouse-visual-cortex-2_pr_0_85_30_modularity.png,"user_ring_of_cliques(6,70)_pr_0_85_30_modularity.png",user_movies_ecc_30_modularity.png,user_bn-mouse-visual-cortex-2.png
1152,5,,,,,3.79,Option 3,user_bio-celegans_den_0_5_20_async_label_prop.png,user_circular_ladder_graph(100)_fv_20_async_label_prop.png,user_bio-diseasome_agd_20_async_label_prop.png,user_bio-diseasome_pr_0_85_20_async_label_prop.png,user_bio-diseasome.png
1154,5,,,,,2.762,Option 3,user_hic_5k_net_6_fv_10_async_label_prop.png,"user_barbell_graph(50,20)_ecc_10_async_label_prop.png",user_bcsstk22_fv_10_async_label_prop.png,user_bcsstk22_pr_0_85_10_async_label_prop.png,user_bcsstk22.png
1156,5,,,,,2.914,Option 3,user_bcsstk20_pr_0_85_30_async_label_prop.png,user_bn-mouse-visual-cortex-2_agd_30_async_label_prop.png,user_bcsstk20_ecc_30_async_label_prop.png,"user_barbell_graph(50,20)_agd_30_async_label_prop.png",user_bcsstk20.png
1158,5,,,,,2.466,Option 3,"user_ring_of_cliques(6,70)_pr_0_85_20_modularity.png",user_bcsstk_agd_20_modularity.png,user_bcsstk_pr_0_85_20_modularity.png,user_enron-email_pr_0_85_20_modularity.png,user_bcsstk.png
1160,5,,,,,4.678,Option 2,user_caltech_agd_20_connected_components.png,"user_barbell_graph(50,20)_ecc_20_connected_components.png","user_barbell_graph(50,20)_fv_20_connected_components.png","user_watts_strogatz_graph(100,5,0.05)_agd_20_connected_components.png","user_barbell_graph(50,20).png"
1162,5,,,,,2.737,Option 3,"user_connected_caveman_graph(15,30)_den_0_5_10_connected_components.png",user_enron-email_ecc_10_connected_components.png,user_enron-email_den_0_5_10_connected_components.png,user_bcsstk22_fv_10_connected_components.png,user_enron-email.png
1164,5,,,,,1.648,Option 2,user_movies_fv_30_async_label_prop.png,user_bn-mouse-visual-cortex-2_agd_30_async_label_prop.png,user_bio-diseasome_den_0_5_30_async_label_prop.png,user_bn-mouse-visual-cortex-2_fv_30_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
1166,5,,,,,2.579,Option 2,user_hic_5k_net_6_den_0_5_6_connected_components.png,user_bio-celegans_agd_6_connected_components.png,user_bio-celegans_fv_6_connected_components.png,user_map_of_science_fv_6_connected_components.png,user_bio-celegans.png
1168,5,,,,,2.547,Option 4,user_caltech_fv_30_modularity.png,"user_connected_caveman_graph(15,30)_agd_30_modularity.png",user_bn-mouse-visual-cortex-2_den_0_5_30_modularity.png,user_caltech_ecc_30_modularity.png,user_caltech.png
1170,5,,,,,1.582,Option 2,user_hic_5k_net_6_fv_10_connected_components.png,user_caltech_ecc_10_connected_components.png,user_bcsstk_ecc_10_connected_components.png,user_caltech_agd_10_connected_components.png,user_caltech.png
1172,5,,,,,2.493,Option 1,user_map_of_science_fv_30_connected_components.png,user_map_of_science_agd_30_connected_components.png,user_bcsstk22_pr_0_85_30_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_30_connected_components.png,user_map_of_science.png
1174,5,,,,,2.979,Option 2,user_circular_ladder_graph(100)_agd_6_modularity.png,"user_ring_of_cliques(6,70)_den_0_5_6_modularity.png",user_hic_5k_net_6_ecc_6_modularity.png,user_circular_ladder_graph(100)_ecc_6_modularity.png,user_circular_ladder_graph(100).png
1176,5,,,,,1.707,Option 1,user_map_of_science_agd_30_modularity.png,user_enron-email_pr_0_85_30_modularity.png,"user_random_lobster(100,0_6,0_4)_den_0_5_30_modularity.png",user_map_of_science_ecc_30_modularity.png,user_map_of_science.png
1178,5,,,,,1.997,Option 2,"user_random_lobster(100,0_6,0_4)_fv_6_modularity.png","user_random_lobster(100,0_6,0_4)_agd_6_modularity.png",user_circular_ladder_graph(100)_pr_0_85_6_modularity.png,user_bn-mouse-visual-cortex-2_ecc_6_modularity.png,"user_random_lobster(100,0_6,0_4).png"
1180,5,,,,,3.617,Option 1,"user_connected_caveman_graph(15,30)_den_0_5_20_connected_components.png","user_connected_caveman_graph(15,30)_agd_20_connected_components.png",user_bn-mouse-visual-cortex-2_fv_20_connected_components.png,user_bcsstk22_agd_20_connected_components.png,"user_connected_caveman_graph(15,30).png"
1182,5,,,,,1.709,Option 2,user_bio-celegans_agd_30_modularity.png,"user_ring_of_cliques(6,70)_fv_30_modularity.png","user_random_lobster(100,0_6,0_4)_agd_30_modularity.png","user_ring_of_cliques(6,70)_den_0_5_30_modularity.png","user_ring_of_cliques(6,70).png"
1184,5,,,,,2.778,Option 1,user_movies_den_0_5_6_async_label_prop.png,user_bcsstk22_agd_6_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_6_async_label_prop.png",user_movies_ecc_6_async_label_prop.png,user_movies.png
